Name,Team,batter,season,G,PA,AB,H,2B,3B,HR,BB,K,HBP,SF,AVG,OBP,SLG,OPS,ISO,BABIP,BB%,K%,BIP%,wOBA,wRC+,WAR,age_bat_median,K_BB_ratio,contact_rate
Unknown_650859,LAA,650859,2023,130,468,415,114,17,4,19,42,85,6,5,0.275,0.346,0.472,0.818,0.198,0.301,0.0897,0.1816,0.7158,0.382,127.5,3.2,26.0,2.024526198439242,0.8184
Unknown_666624,CHC,666624,2023,113,444,402,102,19,3,28,37,138,2,2,0.254,0.318,0.525,0.843,0.271,0.311,0.0833,0.3108,0.5991,0.381,126.9,3.0,24.0,3.7310924369747904,0.6892
Unknown_664774,SF,664774,2023,137,536,441,115,16,2,17,80,99,7,4,0.261,0.38,0.422,0.801,0.161,0.298,0.1493,0.1847,0.6455,0.381,126.9,3.6,29.0,1.2371064969859344,0.8153
Unknown_527038,SF,527038,2023,130,465,416,116,22,0,23,41,64,5,3,0.279,0.348,0.498,0.846,0.219,0.28,0.0882,0.1376,0.7634,0.381,126.9,3.1,32.0,1.5600907029478457,0.8624
Unknown_673357,CWS,673357,2023,147,604,559,146,38,1,38,31,175,12,2,0.261,0.313,0.537,0.85,0.275,0.31,0.0513,0.2897,0.6308,0.381,126.9,4.1,26.0,5.647173489278753,0.7102999999999999
Unknown_575929,STL,575929,2023,128,508,440,117,27,0,20,52,114,13,2,0.266,0.359,0.464,0.823,0.198,0.315,0.1024,0.2244,0.6457,0.381,126.9,3.4,31.0,2.19140625,0.7756000000000001
Unknown_592885,MIL,592885,2023,151,657,572,159,35,1,20,81,144,3,1,0.278,0.37,0.448,0.817,0.17,0.34,0.1233,0.2192,0.653,0.379,125.5,4.3,32.0,1.7777777777777777,0.7807999999999999
Unknown_594807,BOS,594807,2023,97,375,341,85,29,2,22,23,118,6,5,0.249,0.304,0.54,0.844,0.29,0.306,0.0613,0.3147,0.608,0.379,125.5,2.5,35.0,5.133768352365416,0.6853
Unknown_680777,MIN,680777,2023,100,370,317,84,16,2,15,35,105,12,2,0.265,0.358,0.47,0.828,0.205,0.347,0.0946,0.2838,0.5784,0.378,124.9,2.4,26.0,3.0,0.7162
Unknown_673237,HOU,673237,2023,112,393,371,103,23,0,24,11,80,5,6,0.278,0.303,0.534,0.836,0.256,0.289,0.028,0.2036,0.7557,0.377,124.2,2.5,25.0,7.271428571428571,0.7964
Unknown_656811,BAL,656811,2023,121,391,367,107,23,1,16,17,88,3,3,0.292,0.326,0.49,0.816,0.199,0.342,0.0435,0.2251,0.7212,0.377,124.2,2.5,30.0,5.174712643678161,0.7749
Unknown_682985,DET,682985,2023,105,435,395,114,19,5,12,37,119,1,2,0.289,0.349,0.453,0.803,0.165,0.383,0.0851,0.2736,0.6391,0.377,124.2,2.8,23.0,3.2150411280846067,0.7263999999999999
Unknown_670623,TB,670623,2023,146,588,508,126,25,0,31,59,108,20,1,0.248,0.349,0.48,0.829,0.232,0.257,0.1003,0.1837,0.682,0.376,123.5,3.7,24.0,1.831505483549352,0.8163
Unknown_600869,WSH,600869,2023,147,599,528,134,39,3,22,54,130,13,4,0.254,0.336,0.464,0.8,0.21,0.295,0.0902,0.217,0.6694,0.376,123.5,3.8,30.0,2.4057649667405765,0.783
Unknown_668715,CIN,668715,2023,161,683,597,160,38,3,24,71,145,11,4,0.268,0.354,0.462,0.817,0.194,0.315,0.104,0.2123,0.6676,0.376,123.5,4.3,26.0,2.041346153846154,0.7877000000000001
Unknown_666182,TOR,666182,2023,142,624,593,182,30,3,22,28,119,2,1,0.307,0.34,0.479,0.819,0.172,0.353,0.0449,0.1907,0.7612,0.375,122.9,3.9,25.0,4.247216035634744,0.8093
Unknown_621550,CHC,621550,2023,101,322,283,60,8,1,25,35,115,2,1,0.212,0.302,0.512,0.815,0.3,0.243,0.1087,0.3571,0.5248,0.375,122.9,2.0,32.0,3.2851885924563016,0.6429
Unknown_681481,DET,681481,2023,123,473,431,122,17,2,21,33,117,8,1,0.283,0.345,0.478,0.823,0.195,0.344,0.0698,0.2474,0.666,0.375,122.9,2.9,26.0,3.544412607449857,0.7525999999999999
Unknown_670042,TB,670042,2023,119,418,368,93,24,3,20,29,132,18,2,0.253,0.336,0.497,0.833,0.245,0.335,0.0694,0.3158,0.5694,0.375,122.9,2.6,29.0,4.550432276657061,0.6841999999999999
Unknown_543685,LAA,543685,2023,48,197,161,44,10,0,2,26,28,6,4,0.273,0.386,0.373,0.758,0.099,0.311,0.132,0.1421,0.6954,0.375,122.9,1.2,33.0,1.0765151515151514,0.8579
Unknown_666139,TB,666139,2023,135,519,481,140,34,2,20,34,128,1,3,0.291,0.337,0.495,0.832,0.204,0.357,0.0655,0.2466,0.6859,0.374,122.2,3.2,25.0,3.764885496183206,0.7534
Unknown_624585,MIA,624585,2023,144,604,526,129,24,0,36,68,150,6,4,0.245,0.336,0.496,0.832,0.251,0.27,0.1126,0.2483,0.6291,0.374,122.2,3.7,31.0,2.2051509769094135,0.7517
Unknown_457759,BOS,457759,2023,152,643,571,160,32,0,24,55,113,11,6,0.28,0.351,0.462,0.814,0.182,0.309,0.0855,0.1757,0.7216,0.374,122.2,4.0,39.0,2.054970760233918,0.8243
Unknown_680776,BOS,680776,2023,105,374,345,101,35,2,8,24,92,3,2,0.293,0.342,0.475,0.818,0.183,0.377,0.0642,0.246,0.6791,0.374,122.2,2.3,27.0,3.8317757009345796,0.754
Unknown_623912,TB,623912,2023,128,454,417,129,19,2,12,23,81,8,6,0.309,0.352,0.451,0.803,0.141,0.355,0.0507,0.1784,0.7533,0.373,121.5,2.8,29.0,3.518737672583826,0.8216
Unknown_677551,TB,677551,2023,115,499,450,125,24,6,17,42,70,3,4,0.278,0.341,0.471,0.812,0.193,0.294,0.0842,0.1403,0.7695,0.372,120.9,3.0,22.0,1.666270783847981,0.8597
Unknown_680977,STL,680977,2023,98,386,341,96,10,1,11,34,57,9,1,0.282,0.361,0.413,0.775,0.132,0.31,0.0881,0.1477,0.7383,0.372,120.9,2.3,26.0,1.6765039727582294,0.8523000000000001
Unknown_666969,TEX,666969,2023,160,678,599,144,31,0,41,66,191,7,6,0.24,0.32,0.497,0.818,0.257,0.276,0.0973,0.2817,0.6106,0.371,120.2,4.0,30.0,2.895169578622816,0.7182999999999999
Unknown_641487,SEA,641487,2023,147,643,538,142,35,0,19,95,126,5,2,0.264,0.378,0.435,0.813,0.171,0.311,0.1477,0.196,0.6439,0.371,120.2,3.8,28.0,1.3270142180094788,0.804
Unknown_673548,CHC,673548,2023,137,583,515,147,31,6,20,59,130,2,7,0.285,0.357,0.485,0.842,0.2,0.341,0.1012,0.223,0.6724,0.371,120.2,3.4,29.0,2.2035573122529644,0.777
Unknown_543760,TEX,543760,2023,174,802,717,191,42,4,29,75,119,5,5,0.266,0.338,0.457,0.795,0.191,0.282,0.0935,0.1484,0.7506,0.37,119.5,4.7,33.0,1.5871657754010695,0.8516
Unknown_668939,BAL,668939,2023,161,712,609,167,32,1,21,96,104,2,5,0.274,0.372,0.433,0.806,0.159,0.299,0.1348,0.1461,0.7163,0.37,119.5,4.1,25.0,1.0838278931750742,0.8539
Unknown_683002,BAL,683002,2023,158,650,584,153,30,9,30,60,166,3,3,0.262,0.332,0.498,0.831,0.236,0.315,0.0923,0.2554,0.6477,0.37,119.5,3.8,22.0,2.7670639219935,0.7445999999999999
Unknown_453568,COL,453568,2023,100,427,369,103,24,5,8,40,58,14,4,0.279,0.368,0.436,0.804,0.157,0.309,0.0937,0.1358,0.7377,0.37,119.5,2.5,37.0,1.4493062966915689,0.8642
Unknown_592206,PHI,592206,2023,169,716,666,185,41,2,34,41,191,3,6,0.278,0.32,0.498,0.818,0.221,0.338,0.0573,0.2668,0.6718,0.369,118.9,4.1,31.0,4.656195462478185,0.7332000000000001
Unknown_607208,PHI,607208,2023,165,728,674,188,40,5,30,47,154,6,1,0.279,0.331,0.487,0.818,0.208,0.322,0.0646,0.2115,0.7157,0.369,118.9,4.2,30.0,3.273993808049535,0.7885
Unknown_571970,LAD,571970,2023,144,608,507,109,18,1,38,89,161,6,6,0.215,0.336,0.479,0.815,0.264,0.226,0.1464,0.2648,0.5789,0.369,118.9,3.5,33.0,1.808743169398907,0.7352000000000001
Unknown_607043,NYM,607043,2023,154,689,599,163,30,6,24,74,146,11,4,0.272,0.36,0.462,0.823,0.19,0.321,0.1074,0.2119,0.6633,0.369,118.9,3.9,30.0,1.9729981378026071,0.7881
Unknown_572233,AZ,572233,2023,169,704,619,159,40,2,34,67,134,9,9,0.257,0.334,0.493,0.827,0.236,0.272,0.0952,0.1903,0.7003,0.368,118.2,4.0,32.0,1.9989495798319326,0.8097
Unknown_678009,DET,678009,2023,39,153,133,32,5,2,4,17,38,2,1,0.241,0.333,0.398,0.732,0.158,0.304,0.1111,0.2484,0.6275,0.368,118.2,0.9,24.0,2.2358235823582358,0.7516
Unknown_663616,MIN,663616,2023,63,227,198,46,8,3,10,27,74,0,2,0.232,0.322,0.455,0.776,0.222,0.31,0.1189,0.326,0.5551,0.368,118.2,1.3,26.0,2.7417998317914214,0.6739999999999999
Unknown_677649,TEX,677649,2023,128,454,420,119,24,3,17,24,122,7,2,0.283,0.331,0.476,0.807,0.193,0.36,0.0529,0.2687,0.6608,0.368,118.2,2.6,24.0,5.079395085066162,0.7313000000000001
Unknown_518792,LAD,518792,2023,131,399,359,93,24,0,15,34,72,3,3,0.259,0.326,0.451,0.777,0.192,0.284,0.0852,0.1805,0.7193,0.367,117.5,2.2,34.0,2.118544600938967,0.8195
Unknown_668227,TB,668227,2023,155,667,564,145,20,3,23,80,160,18,5,0.257,0.364,0.426,0.79,0.168,0.316,0.1199,0.2399,0.6132,0.367,117.5,3.7,28.0,2.000834028356964,0.7601
Unknown_669707,PIT,669707,2023,54,209,181,54,9,0,3,24,63,3,1,0.298,0.388,0.398,0.785,0.099,0.44,0.1148,0.3014,0.5694,0.367,117.5,1.2,25.0,2.6254355400696863,0.6986
Unknown_624413,NYM,624413,2023,158,672,581,127,21,2,47,66,152,21,4,0.219,0.318,0.504,0.823,0.286,0.207,0.0982,0.2262,0.6443,0.367,117.5,3.7,29.0,2.303462321792261,0.7738
Unknown_666160,LAA,666160,2023,85,330,318,90,22,2,16,9,116,3,0,0.283,0.309,0.516,0.825,0.233,0.398,0.0273,0.3515,0.6121,0.367,117.5,1.8,25.0,12.875457875457874,0.6485000000000001
Unknown_681546,LAD,681546,2023,160,596,507,126,19,3,24,72,190,13,4,0.249,0.354,0.44,0.794,0.191,0.343,0.1208,0.3188,0.5386,0.366,116.8,3.3,26.0,2.639072847682119,0.6812
Unknown_680869,ATH,680869,2023,70,303,273,73,20,1,14,26,82,3,1,0.267,0.337,0.502,0.838,0.234,0.331,0.0858,0.2706,0.6337,0.366,116.8,1.7,24.0,3.1538461538461537,0.7294
Unknown_676116,ATH,676116,2023,134,516,421,97,22,1,16,80,175,12,3,0.23,0.366,0.401,0.768,0.171,0.348,0.155,0.3391,0.4826,0.366,116.8,2.8,27.0,2.187741935483871,0.6609
Unknown_621466,NYM,621466,2023,57,190,165,39,9,0,11,16,57,7,1,0.236,0.328,0.491,0.819,0.255,0.286,0.0842,0.3,0.5684,0.366,116.8,1.0,30.0,3.5629453681710213,0.7
Unknown_673962,TEX,673962,2023,134,558,519,143,30,2,24,31,161,5,3,0.276,0.321,0.48,0.801,0.204,0.353,0.0556,0.2885,0.647,0.365,116.2,3.0,25.0,5.188848920863309,0.7115
Unknown_669394,CWS,669394,2023,147,559,510,128,29,1,34,32,153,13,4,0.251,0.309,0.512,0.821,0.261,0.287,0.0572,0.2737,0.6458,0.365,116.2,3.0,27.0,4.784965034965035,0.7263
Unknown_663457,STL,663457,2023,119,510,431,113,23,1,14,74,100,1,3,0.262,0.369,0.418,0.787,0.155,0.309,0.1451,0.1961,0.6549,0.365,116.2,2.7,26.0,1.3514817367332872,0.8039000000000001
Unknown_641584,CIN,641584,2023,113,395,350,91,21,0,15,38,76,6,1,0.26,0.342,0.449,0.79,0.189,0.292,0.0962,0.1924,0.6962,0.365,116.2,2.1,28.0,2.0,0.8076
Unknown_656448,WSH,656448,2023,86,272,238,63,17,0,9,26,83,3,5,0.265,0.338,0.45,0.788,0.185,0.358,0.0956,0.3051,0.5772,0.365,116.2,1.5,28.0,3.191422594142259,0.6949000000000001
Unknown_621493,LAA,621493,2023,103,429,374,95,18,0,16,41,81,8,6,0.254,0.336,0.43,0.766,0.176,0.279,0.0956,0.1888,0.697,0.365,116.2,2.3,30.0,1.9748953974895396,0.8112
Unknown_669357,STL,669357,2023,123,480,421,99,17,0,28,54,153,3,2,0.235,0.325,0.475,0.8,0.24,0.293,0.1125,0.3188,0.5625,0.364,115.5,2.5,23.0,2.8337777777777773,0.6812
Unknown_608324,HOU,608324,2023,170,759,654,171,30,4,26,94,94,9,2,0.261,0.361,0.439,0.8,0.177,0.271,0.1238,0.1238,0.7404,0.363,114.8,4.0,29.0,1.0,0.8762
Unknown_456781,MIN,456781,2023,143,479,419,117,28,1,6,44,105,15,1,0.279,0.367,0.394,0.761,0.115,0.359,0.0919,0.2192,0.6576,0.363,114.8,2.5,36.0,2.385201305767138,0.7807999999999999
Unknown_669257,LAD,669257,2023,132,577,486,129,24,3,19,63,91,15,13,0.265,0.359,0.444,0.803,0.179,0.283,0.1092,0.1577,0.7071,0.363,114.8,3.0,28.0,1.4441391941391941,0.8423
Unknown_807799,BOS,807799,2023,144,591,545,157,33,3,16,37,82,7,2,0.288,0.34,0.448,0.788,0.16,0.314,0.0626,0.1387,0.7868,0.363,114.8,3.1,30.0,2.215654952076677,0.8613
Unknown_664023,CHC,664023,2023,163,707,591,146,35,4,21,104,156,6,6,0.247,0.362,0.426,0.788,0.179,0.298,0.1471,0.2207,0.6238,0.363,114.8,3.7,29.0,1.5003399048266486,0.7793
Unknown_457705,PIT,457705,2023,116,486,400,103,19,0,13,77,103,4,5,0.258,0.379,0.402,0.781,0.145,0.311,0.1584,0.2119,0.6214,0.363,114.8,2.5,37.0,1.337752525252525,0.7881
Unknown_643376,TOR,643376,2023,87,316,282,64,16,0,17,24,65,10,0,0.227,0.31,0.465,0.775,0.238,0.235,0.0759,0.2057,0.6867,0.363,114.8,1.6,28.0,2.710144927536232,0.7943
Unknown_596146,MIN,596146,2023,136,523,469,123,24,2,24,46,118,4,4,0.262,0.331,0.475,0.806,0.213,0.299,0.088,0.2256,0.6788,0.362,114.2,2.7,30.0,2.563636363636364,0.7744
Unknown_665489,TOR,665489,2023,164,707,621,163,32,0,26,73,103,9,4,0.262,0.347,0.44,0.786,0.177,0.276,0.1033,0.1457,0.7383,0.362,114.2,3.6,24.0,1.4104549854791868,0.8543000000000001
Unknown_622569,BOS,622569,2023,62,198,179,51,10,0,3,15,23,0,2,0.285,0.337,0.391,0.728,0.106,0.31,0.0758,0.1162,0.798,0.362,114.2,1.0,30.0,1.5329815303430077,0.8838
Unknown_502671,STL,502671,2023,157,693,599,159,31,0,25,87,165,3,4,0.265,0.359,0.442,0.802,0.177,0.324,0.1255,0.2381,0.6306,0.362,114.2,3.6,36.0,1.897211155378486,0.7619
Unknown_608701,BOS,608701,2023,89,259,217,55,11,1,1,34,49,6,1,0.253,0.368,0.327,0.695,0.074,0.321,0.1313,0.1892,0.6486,0.361,113.5,1.3,32.0,1.4409748667174411,0.8108
Unknown_681351,LAA,681351,2023,54,211,193,46,7,0,14,15,53,2,1,0.238,0.299,0.492,0.791,0.254,0.252,0.0711,0.2512,0.6682,0.361,113.5,1.1,23.0,3.533052039381153,0.7488
Unknown_667670,ATH,667670,2023,143,539,474,115,20,1,30,51,178,10,4,0.243,0.327,0.479,0.805,0.236,0.315,0.0946,0.3302,0.5566,0.361,113.5,2.7,29.0,3.490486257928118,0.6698
Unknown_665839,BOS,665839,2023,47,153,143,38,8,0,7,9,38,1,0,0.266,0.314,0.469,0.782,0.203,0.316,0.0588,0.2484,0.6797,0.36,112.8,0.8,25.0,4.224489795918368,0.7516
Unknown_596019,NYM,596019,2023,166,707,622,158,34,2,32,66,139,12,7,0.254,0.334,0.469,0.803,0.215,0.275,0.0934,0.1966,0.6931,0.36,112.8,3.5,30.0,2.1049250535331905,0.8034
Unknown_668804,PIT,668804,2023,151,660,593,157,33,5,24,54,140,7,6,0.265,0.33,0.459,0.789,0.194,0.306,0.0818,0.2121,0.6955,0.36,112.8,3.3,28.0,2.592909535452323,0.7879
Unknown_650402,NYY,650402,2023,163,692,616,167,28,2,26,67,104,3,6,0.271,0.342,0.45,0.792,0.179,0.287,0.0968,0.1503,0.7486,0.36,112.8,3.4,27.0,1.552685950413223,0.8497
Unknown_671739,ATL,671739,2023,148,570,535,153,34,4,18,26,108,5,3,0.286,0.323,0.465,0.789,0.179,0.328,0.0456,0.1895,0.7544,0.359,112.2,2.8,22.0,4.155701754385965,0.8105
Unknown_669261,PIT,669261,2023,146,551,464,102,21,3,26,75,180,6,6,0.22,0.332,0.446,0.778,0.226,0.288,0.1361,0.3267,0.5263,0.359,112.2,2.7,25.0,2.4004408523144747,0.6733
Unknown_645801,SEA,645801,2023,86,257,225,53,6,0,16,24,82,7,1,0.236,0.327,0.476,0.802,0.24,0.289,0.0934,0.3191,0.5603,0.359,112.2,1.3,31.0,3.416488222698073,0.6809000000000001
Unknown_593428,SD,593428,2023,159,677,606,173,34,2,19,57,110,8,6,0.285,0.352,0.442,0.794,0.157,0.319,0.0842,0.1625,0.7415,0.359,112.2,3.3,31.0,1.9299287410926367,0.8375
Unknown_621035,LAD,621035,2023,123,416,364,85,16,1,17,47,136,4,1,0.234,0.327,0.423,0.75,0.19,0.321,0.113,0.3269,0.5505,0.358,111.5,2.0,33.0,2.892920353982301,0.6731
Unknown_543305,BAL,543305,2023,99,338,287,73,9,1,9,50,72,0,1,0.254,0.364,0.387,0.751,0.132,0.309,0.1479,0.213,0.6391,0.358,111.5,1.6,34.0,1.4401622718052738,0.787
Unknown_571657,MIN,571657,2023,120,389,354,91,15,2,13,24,92,9,2,0.257,0.319,0.421,0.74,0.164,0.311,0.0617,0.2365,0.6787,0.357,110.8,1.8,33.0,3.833063209076175,0.7635000000000001
Unknown_643565,CHC,643565,2023,112,413,346,87,20,0,8,59,90,4,3,0.251,0.364,0.379,0.743,0.127,0.315,0.1429,0.2179,0.6271,0.357,110.8,1.9,33.0,1.5248425472358293,0.7821
Unknown_665487,SD,665487,2023,146,651,591,154,33,1,26,53,143,3,3,0.261,0.323,0.452,0.775,0.191,0.301,0.0814,0.2197,0.6928,0.357,110.8,3.1,24.0,2.699017199017199,0.7803
Unknown_672515,AZ,672515,2023,115,408,366,103,19,1,11,31,82,4,7,0.281,0.338,0.429,0.767,0.148,0.329,0.076,0.201,0.7132,0.356,110.2,1.9,23.0,2.6447368421052633,0.7989999999999999
Unknown_623993,BAL,623993,2023,161,684,617,160,42,1,30,57,156,6,4,0.259,0.326,0.476,0.803,0.217,0.299,0.0833,0.2281,0.6798,0.356,110.2,3.2,29.0,2.7382953181272507,0.7719
Unknown_592273,LAA,592273,2023,131,543,505,131,31,3,26,25,144,8,5,0.259,0.302,0.487,0.789,0.228,0.309,0.046,0.2652,0.674,0.356,110.2,2.5,31.0,5.765217391304348,0.7348
Unknown_666310,CLE,666310,2023,67,230,198,47,13,0,11,30,53,1,1,0.237,0.339,0.47,0.809,0.232,0.267,0.1304,0.2304,0.6348,0.356,110.2,1.1,23.0,1.7668711656441718,0.7696000000000001
Unknown_657041,WSH,657041,2023,162,702,645,172,36,3,28,39,179,11,7,0.267,0.316,0.462,0.778,0.195,0.324,0.0556,0.255,0.6738,0.356,110.2,3.2,28.0,4.586330935251799,0.745
Unknown_658668,KC,658668,2023,109,396,364,96,23,4,13,22,66,8,2,0.264,0.318,0.456,0.774,0.192,0.289,0.0556,0.1667,0.7576,0.356,110.2,1.8,27.0,2.9982014388489207,0.8333
Unknown_677951,KC,677951,2023,162,706,652,180,28,11,31,40,123,4,9,0.276,0.318,0.495,0.813,0.219,0.294,0.0567,0.1742,0.762,0.356,110.2,3.3,23.0,3.072310405643739,0.8258
Unknown_664040,TB,664040,2023,112,446,385,91,15,1,22,52,119,6,3,0.236,0.334,0.452,0.786,0.216,0.279,0.1166,0.2668,0.6031,0.356,110.2,2.1,29.0,2.2881646655231562,0.7332000000000001
Unknown_663624,BAL,663624,2023,123,498,449,123,23,1,19,38,112,3,8,0.274,0.329,0.457,0.786,0.183,0.319,0.0763,0.2249,0.6928,0.355,109.5,2.3,26.0,2.9475753604193966,0.7751
Unknown_592626,SF,592626,2023,122,429,361,87,14,3,16,58,89,7,3,0.241,0.354,0.429,0.784,0.188,0.274,0.1352,0.2075,0.641,0.355,109.5,1.9,31.0,1.5347633136094676,0.7925
Unknown_656941,PHI,656941,2023,170,760,623,121,23,1,47,127,232,7,3,0.194,0.336,0.461,0.796,0.266,0.213,0.1671,0.3053,0.5184,0.354,108.8,3.4,30.0,1.827049670855775,0.6947
Unknown_663697,CIN,663697,2023,124,547,472,119,24,0,17,52,109,16,7,0.252,0.342,0.411,0.753,0.159,0.289,0.0951,0.1993,0.6764,0.354,108.8,2.4,27.0,2.095688748685594,0.8007
Unknown_608671,TEX,608671,2023,95,296,255,69,12,1,1,36,43,2,2,0.271,0.363,0.337,0.7,0.067,0.319,0.1216,0.1453,0.723,0.354,108.8,1.3,32.0,1.194901315789474,0.8547
Unknown_596059,SD,596059,2023,63,175,154,34,9,0,4,19,41,2,0,0.221,0.314,0.357,0.671,0.136,0.275,0.1086,0.2343,0.6457,0.354,108.8,0.8,29.0,2.157458563535912,0.7657
Unknown_605137,CLE,605137,2023,158,643,573,144,31,0,24,64,139,2,4,0.251,0.327,0.431,0.758,0.18,0.29,0.0995,0.2162,0.6781,0.353,108.2,2.8,31.0,2.1728643216080403,0.7838
Unknown_542932,MIA,542932,2023,133,442,399,116,17,3,7,34,82,4,3,0.291,0.35,0.401,0.751,0.11,0.348,0.0769,0.1855,0.724,0.353,108.2,1.9,33.0,2.4122236671001303,0.8145
Unknown_663993,TEX,663993,2023,173,770,665,169,38,3,18,97,180,5,3,0.254,0.352,0.402,0.753,0.147,0.321,0.126,0.2338,0.6338,0.352,107.5,3.3,28.0,1.8555555555555556,0.7662
Unknown_687952,CIN,687952,2023,63,241,222,60,7,0,13,14,69,5,0,0.27,0.328,0.477,0.805,0.207,0.336,0.0581,0.2863,0.6349,0.352,107.5,1.0,24.0,4.927710843373494,0.7137
Unknown_663647,PIT,663647,2023,128,543,511,142,31,7,16,28,107,0,4,0.278,0.313,0.46,0.773,0.182,0.321,0.0516,0.1971,0.7514,0.352,107.5,2.3,26.0,3.8197674418604652,0.8029
Unknown_592663,PHI,592663,2023,145,576,524,131,30,5,22,37,147,10,5,0.25,0.309,0.452,0.761,0.202,0.303,0.0642,0.2552,0.658,0.351,106.8,2.4,32.0,3.9750778816199377,0.7448
Unknown_676059,BAL,676059,2023,76,254,230,60,20,3,3,19,63,1,4,0.261,0.315,0.413,0.728,0.152,0.339,0.0748,0.248,0.6732,0.351,106.8,1.1,24.0,3.3155080213903743,0.752
Unknown_660821,MIA,660821,2023,122,416,374,94,24,3,14,38,110,2,1,0.251,0.323,0.444,0.767,0.193,0.319,0.0913,0.2644,0.637,0.351,106.8,1.7,26.0,2.895947426067908,0.7356
Unknown_641857,COL,641857,2023,155,649,576,140,35,3,23,69,208,1,3,0.243,0.324,0.434,0.758,0.191,0.336,0.1063,0.3205,0.5716,0.351,106.8,2.7,29.0,3.0150517403574786,0.6795
Unknown_673490,SD,673490,2023,153,641,553,141,23,0,17,75,128,3,5,0.255,0.344,0.389,0.733,0.134,0.3,0.117,0.1997,0.6708,0.351,106.8,2.7,28.0,1.7068376068376065,0.8003
Unknown_691023,STL,691023,2023,121,482,436,116,19,2,16,38,110,6,2,0.266,0.332,0.429,0.761,0.163,0.321,0.0788,0.2282,0.6805,0.351,106.8,2.0,21.0,2.8959390862944163,0.7718
Unknown_595281,TOR,595281,2023,120,428,388,103,23,7,8,31,92,4,4,0.265,0.323,0.423,0.746,0.157,0.325,0.0724,0.215,0.7009,0.35,106.2,1.8,33.0,2.969613259668508,0.785
Unknown_605170,MIL,605170,2023,63,235,208,55,4,0,8,20,45,4,3,0.264,0.336,0.399,0.735,0.135,0.297,0.0851,0.1915,0.7064,0.35,106.2,1.0,30.0,2.2502937720329026,0.8085
Unknown_571448,STL,571448,2023,147,619,567,152,26,2,26,41,103,3,8,0.268,0.317,0.459,0.775,0.19,0.283,0.0662,0.1664,0.7625,0.35,106.2,2.5,32.0,2.513595166163142,0.8336
Unknown_656582,PIT,656582,2023,135,484,424,105,31,4,12,50,112,9,1,0.248,0.339,0.425,0.763,0.177,0.309,0.1033,0.2314,0.6467,0.349,105.5,2.0,31.0,2.2400774443368827,0.7686
Unknown_643289,HOU,643289,2023,133,517,489,137,27,3,10,21,72,4,3,0.28,0.313,0.409,0.722,0.129,0.31,0.0406,0.1393,0.8124,0.348,104.8,2.0,29.0,3.431034482758621,0.8607
Unknown_606115,ATL,606115,2023,148,564,517,139,26,0,19,41,109,3,3,0.269,0.324,0.429,0.754,0.161,0.306,0.0727,0.1933,0.7287,0.348,104.8,2.2,29.0,2.6588720770288856,0.8067
Unknown_592192,NYM,592192,2023,142,533,458,120,26,1,11,50,85,18,7,0.262,0.353,0.395,0.748,0.133,0.295,0.0938,0.1595,0.7129,0.348,104.8,2.1,34.0,1.7004264392324095,0.8405
Unknown_641658,MIA,641658,2023,87,259,228,61,12,1,3,23,69,3,2,0.268,0.34,0.368,0.708,0.101,0.367,0.0888,0.2664,0.6216,0.348,104.8,1.0,29.0,3.0,0.7336
Unknown_573262,SF,573262,2023,106,390,339,79,23,1,15,45,103,3,1,0.233,0.327,0.44,0.767,0.206,0.288,0.1154,0.2641,0.6077,0.348,104.8,1.5,33.0,2.2885615251299827,0.7359
Unknown_666165,SF,666165,2023,114,362,324,78,11,0,13,27,119,6,3,0.241,0.308,0.395,0.703,0.154,0.333,0.0746,0.3287,0.5746,0.348,104.8,1.4,25.0,4.406166219839142,0.6713
Unknown_650391,CWS,650391,2023,125,500,466,127,24,0,18,31,94,1,2,0.273,0.318,0.44,0.758,0.167,0.306,0.062,0.188,0.748,0.348,104.8,2.0,27.0,3.032258064516129,0.812
Unknown_592518,SD,592518,2023,142,613,554,142,21,0,30,51,113,2,6,0.256,0.318,0.457,0.775,0.2,0.269,0.0832,0.1843,0.7292,0.348,104.8,2.4,31.0,2.215144230769231,0.8157
Unknown_669720,BAL,669720,2023,148,593,545,149,37,2,16,40,147,3,5,0.273,0.324,0.437,0.76,0.163,0.344,0.0675,0.2479,0.6796,0.347,104.2,2.3,28.0,3.6725925925925926,0.7521
Unknown_656305,TOR,656305,2023,147,603,529,126,40,2,17,64,172,8,2,0.238,0.328,0.418,0.746,0.18,0.319,0.1061,0.2852,0.5954,0.347,104.2,2.3,30.0,2.688030160226202,0.7148
Unknown_596103,SF,596103,2023,83,207,185,50,9,0,5,20,58,2,0,0.27,0.348,0.4,0.748,0.13,0.369,0.0966,0.2802,0.6135,0.347,104.2,0.8,31.0,2.900621118012422,0.7198
Unknown_663630,BAL,663630,2023,60,157,138,34,7,0,2,11,43,3,2,0.246,0.312,0.341,0.652,0.094,0.337,0.0701,0.2739,0.6178,0.347,104.2,0.6,26.0,3.907275320970043,0.7261
Unknown_664761,PHI,664761,2023,157,656,594,160,34,0,21,50,102,5,7,0.269,0.328,0.433,0.76,0.163,0.291,0.0762,0.1555,0.7607,0.346,103.5,2.5,27.0,2.040682414698163,0.8445
Unknown_502054,NYM,502054,2023,134,516,460,118,27,3,17,48,115,2,6,0.257,0.326,0.439,0.765,0.183,0.302,0.093,0.2229,0.6802,0.346,103.5,1.9,35.0,2.396774193548387,0.7771
