Name,Team,batter,season,G,PA,AB,H,2B,3B,HR,BB,K,HBP,SF,AVG,OBP,SLG,OPS,ISO,BABIP,BB%,K%,BIP%,wOBA,wRC+,WAR,age_bat_median,K_BB_ratio,contact_rate,cluster
Unknown_621028,PIT,621028,2022,87,335,312,87,20,2,3,17,51,3,1,0.279,0.4909638554216867,0.390018484288355,0.706,0.2559366754617414,0.5671641791044777,0.2054986020503262,0.2721489161168709,0.7821,0.354,0.5090470446320868,0.2333333333333333,29.0,0.0480986185670967,0.7278510838831291,3
Unknown_593871,MIN,593871,2022,115,479,404,90,17,0,17,68,104,3,4,0.223,0.5361445783132531,0.401109057301294,0.727,0.4195250659630607,0.3582089552238806,0.6309412861136998,0.4250706880301602,0.6347,0.354,0.5090470446320868,0.2733333333333333,29.0,0.0195860217810205,0.5749293119698398,0
Unknown_605131,LAD,605131,2022,69,233,198,43,8,0,9,29,42,3,1,0.217,0.5030120481927711,0.4066543438077635,0.719,0.4432717678100263,0.2865671641791045,0.5493942218080149,0.3383600377002827,0.6738,0.353,0.5066344993968637,0.2066666666666666,33.0,0.0180244095384982,0.6616399622997171,3
Unknown_444482,AZ,444482,2022,146,524,468,118,32,3,16,44,123,6,6,0.252,0.4909638554216867,0.4842883548983365,0.757,0.4617414248021108,0.5074626865671642,0.3606710158434296,0.4665409990574929,0.6698,0.353,0.5066344993968637,0.28,35.0,0.0440741270247751,0.5334590009425071,0
Unknown_621438,MIL,621438,2022,125,434,400,98,24,3,20,23,111,7,4,0.245,0.4126506024096384,0.5471349353049908,0.765,0.5699208443271768,0.453731343283582,0.2162162162162162,0.5162582469368521,0.6751,0.353,0.5066344993968637,0.26,28.0,0.0834116518995966,0.483741753063148,0
Unknown_656305,TOR,656305,2022,165,653,566,133,29,1,29,70,179,10,7,0.235,0.5060240963855422,0.4972273567467654,0.77,0.525065963060686,0.4507462686567164,0.4687791239515377,0.55937794533459,0.6034,0.352,0.5038198632891033,0.3133333333333333,29.0,0.0394840698371582,0.44062205466541,0
Unknown_660636,PIT,660636,2022,107,318,295,65,13,0,17,15,85,3,5,0.22,0.3102409638554217,0.4861367837338263,0.698,0.5488126649076517,0.3223880597014925,0.1891891891891891,0.5433553251649387,0.6761,0.352,0.5038198632891033,0.2266666666666666,25.0,0.0996068104219323,0.4566446748350614,0
Unknown_681584,SF,681584,2022,57,190,165,37,6,1,9,18,61,6,1,0.224,0.4909638554216867,0.4842883548983365,0.757,0.5356200527704486,0.4716417910447761,0.4105312208760485,0.6701225259189444,0.5526,0.352,0.5038198632891033,0.1933333333333333,25.0,0.0556227879290008,0.3298774740810557,0
Unknown_668942,AZ,668942,2022,130,530,462,124,28,1,11,56,104,2,5,0.268,0.5692771084337348,0.4269870609981517,0.751,0.3350923482849604,0.5582089552238807,0.461789375582479,0.3758246936852027,0.6849,0.352,0.5038198632891033,0.28,28.0,0.0259215384665165,0.6241753063147972,3
Unknown_642715,MIL,642715,2022,151,652,597,141,33,0,33,50,179,1,4,0.236,0.4096385542168674,0.5231053604436231,0.752,0.5593667546174143,0.4298507462686568,0.3266542404473439,0.560320452403393,0.6472,0.352,0.5038198632891033,0.3133333333333333,27.0,0.0592649399302161,0.4396795475966071,0
Unknown_645277,ATL,645277,2022,75,299,274,70,17,0,9,17,50,3,5,0.255,0.4307228915662651,0.4473197781885398,0.717,0.4010554089709762,0.4268656716417911,0.2343895619757688,0.3074929311969839,0.7659,0.352,0.5038198632891033,0.22,25.0,0.0468698565490037,0.6925070688030159,3
Unknown_628450,WSH,628450,2022,107,347,321,87,18,0,9,23,79,1,2,0.271,0.4879518072289157,0.4380776340110906,0.731,0.345646437994723,0.5910447761194031,0.2781919850885368,0.4500471253534402,0.7032,0.352,0.5038198632891033,0.2333333333333333,35.0,0.0564682687465649,0.5499528746465598,3
Unknown_677551,TB,677551,2022,96,386,354,96,24,3,6,27,41,0,5,0.271,0.4849397590361446,0.4306839186691313,0.725,0.3350923482849604,0.4597014925373134,0.2949673811742777,0.163760603204524,0.8238,0.351,0.501005227181343,0.24,21.0,0.0194009842943218,0.8362393967954758,3
Unknown_456781,CIN,456781,2022,84,315,288,83,18,0,4,19,62,6,2,0.288,0.5572289156626508,0.4029574861367839,0.735,0.2506596306068601,0.6537313432835822,0.2502329916123019,0.3772384542884072,0.7238,0.351,0.501005227181343,0.22,35.0,0.0531641357555962,0.6227615457115929,3
Unknown_641857,COL,641857,2022,155,634,561,139,25,3,20,64,161,5,4,0.248,0.5120481927710844,0.4362292051756007,0.738,0.4036939313984168,0.5253731343283582,0.4394221808014911,0.5117813383600377,0.6372,0.351,0.501005227181343,0.3066666666666666,28.0,0.0386992004832763,0.4882186616399622,0
Unknown_657757,CWS,657757,2022,134,445,406,99,22,0,16,33,92,3,3,0.244,0.4367469879518072,0.4473197781885398,0.72,0.4300791556728232,0.4238805970149254,0.315004659832246,0.4005655042412818,0.7124,0.351,0.501005227181343,0.26,26.0,0.0439128310429827,0.5994344957587181,3
Unknown_614173,BOS,614173,2022,93,294,260,61,21,1,8,29,97,1,2,0.235,0.463855421686747,0.4454713493530499,0.727,0.4538258575197889,0.6089552238805972,0.4287045666356011,0.6908576814326108,0.5612,0.351,0.501005227181343,0.22,28.0,0.0547543888339322,0.3091423185673891,0
Unknown_647304,CLE,647304,2022,130,530,481,124,31,0,20,38,86,6,5,0.258,0.4789156626506025,0.5046210720887248,0.764,0.4749340369393139,0.4179104477611941,0.3033550792171481,0.295947219604147,0.7547,0.35,0.4985926819461198,0.2733333333333333,25.0,0.0338070062901554,0.704052780395853,3
Unknown_621020,ATL,621020,2022,177,742,683,185,33,1,26,52,196,3,4,0.271,0.496987951807229,0.4842883548983365,0.76,0.4116094986807387,0.6208955223880598,0.2958993476234855,0.5360508953817154,0.6617,0.35,0.4985926819461198,0.3333333333333333,28.0,0.0629429300238052,0.4639491046182846,0
Unknown_592200,SF,592200,2022,62,193,163,35,6,1,5,26,53,2,2,0.215,0.5060240963855422,0.3364140480591498,0.682,0.3482849604221635,0.4358208955223881,0.5969245107176141,0.5605560791705938,0.5803,0.35,0.4985926819461198,0.1866666666666666,34.0,0.029452130518177,0.4394439208294063,0
Unknown_595909,MIN,595909,2022,62,198,183,40,9,3,5,13,58,0,2,0.219,0.3313253012048193,0.3863216266173753,0.65,0.4089709762532981,0.4567164179104477,0.2753960857409133,0.6036757775683317,0.6414,0.35,0.4985926819461198,0.1933333333333333,30.0,0.0762835562603682,0.3963242224316685,0
Unknown_670770,CIN,670770,2022,76,269,236,58,11,5,10,20,42,7,6,0.246,0.4759036144578313,0.5323475046210722,0.778,0.546174142480211,0.3552238805970149,0.3154706430568499,0.2813383600377003,0.7435,0.35,0.4985926819461198,0.2066666666666666,27.0,0.0306587113163073,0.7186616399622996,3
Unknown_665828,NYY,665828,2022,52,191,173,42,10,1,8,16,53,0,1,0.243,0.4427710843373493,0.512014787430684,0.756,0.525065963060686,0.4985074626865672,0.3597390493942218,0.5673892554194157,0.6335,0.349,0.4957780458383594,0.1866666666666666,23.0,0.0540888312035238,0.4326107445805842,0
Unknown_666158,LAD,666158,2022,141,509,455,123,21,7,7,50,108,0,4,0.27,0.5481927710843374,0.4048059149722737,0.733,0.3007915567282321,0.6059701492537314,0.4268406337371854,0.4135249764373233,0.6896,0.349,0.4957780458383594,0.2666666666666666,25.0,0.0318191521055654,0.5864750235626768,3
Unknown_663630,BAL,663630,2022,74,202,183,41,12,0,4,14,60,2,1,0.224,0.3825301204819277,0.3345656192236599,0.64,0.3218997361477572,0.5194029850746269,0.2921714818266542,0.6133364750235626,0.6139,0.349,0.4957780458383594,0.1933333333333333,25.0,0.072946107765616,0.3866635249764376,1
Unknown_657041,WSH,657041,2022,148,581,528,130,27,3,19,44,142,4,5,0.246,0.4457831325301205,0.4491682070240296,0.723,0.4248021108179419,0.4895522388059701,0.3219944082013047,0.4893967954759661,0.673,0.349,0.4957780458383594,0.2866666666666667,27.0,0.0524838298263581,0.5106032045240341,0
Unknown_608577,SD,608577,2022,65,202,185,46,9,0,2,13,47,3,1,0.249,0.4487951807228916,0.2883548983364142,0.637,0.1899736147757255,0.5582089552238807,0.2693383038210624,0.4618284637134778,0.6881,0.349,0.4957780458383594,0.1933333333333333,27.0,0.0599322269986385,0.538171536286522,1
Unknown_624585,MIA,624585,2022,77,324,287,64,14,0,14,33,95,3,1,0.223,0.4548192771084337,0.4510166358595195,0.727,0.4907651715039578,0.4328358208955225,0.4440820130475303,0.6043826578699341,0.5926,0.349,0.4957780458383594,0.22,30.0,0.0456861144990546,0.3956173421300659,0
Unknown_677951,KC,677951,2022,161,664,621,161,33,6,23,32,138,6,5,0.259,0.4277108433734939,0.4972273567467654,0.743,0.4617414248021108,0.4865671641791045,0.1938490214352283,0.4031573986804901,0.7349,0.348,0.4929634097305991,0.3,22.0,0.0734394612131849,0.5968426013195098,3
Unknown_543760,TEX,543760,2022,173,759,689,170,35,5,27,56,125,4,10,0.247,0.4367469879518072,0.4731977818853974,0.733,0.4591029023746701,0.3791044776119403,0.3131407269338304,0.3016022620169651,0.7563,0.348,0.4929634097305991,0.3266666666666666,32.0,0.0331897392917663,0.6983977379830346,3
Unknown_578428,COL,578428,2022,129,501,471,136,33,0,3,18,58,9,3,0.289,0.5030120481927711,0.3770794824399261,0.703,0.2110817941952506,0.5611940298507463,0.1365330848089468,0.1863807728557964,0.8303,0.348,0.4929634097305991,0.26,32.0,0.0524275644073204,0.8136192271442033,3
Unknown_673490,SD,673490,2022,167,645,571,145,34,4,12,59,117,8,4,0.254,0.5180722891566266,0.401109057301294,0.721,0.337730870712401,0.4895522388059701,0.3956197576887232,0.3409519321394911,0.7101,0.347,0.4905508644953759,0.2933333333333333,27.0,0.0283664670461483,0.6590480678605088,3
Unknown_595777,SD,595777,2022,169,722,629,153,38,2,16,83,110,4,3,0.243,0.5301204819277109,0.3918669131238448,0.72,0.3535620052770448,0.4089552238805971,0.5051258154706431,0.2726201696512724,0.723,0.347,0.4905508644953759,0.3133333333333333,29.0,0.0156441573843493,0.7273798303487276,3
Unknown_686681,KC,686681,2022,58,207,186,47,11,1,4,9,48,8,2,0.253,0.463855421686747,0.3937153419593347,0.699,0.3298153034300791,0.5432835820895523,0.1719478098788443,0.4599434495758718,0.6763,0.347,0.4905508644953759,0.1866666666666666,24.0,0.0931788214619798,0.5400565504241281,3
Unknown_545341,COL,545341,2022,143,566,531,140,22,3,21,27,131,6,2,0.264,0.4457831325301205,0.4824399260628466,0.741,0.4274406332453826,0.5313432835820896,0.1915191053122087,0.458765315739868,0.7102,0.347,0.4905508644953759,0.2733333333333333,31.0,0.0838904676442885,0.5412346842601319,0
Unknown_665833,PIT,665833,2022,91,374,344,81,13,4,18,28,129,1,1,0.235,0.4096385542168674,0.5157116451016637,0.748,0.5514511873350924,0.5492537313432836,0.3182665424044734,0.7262016965127238,0.5775,0.347,0.4905508644953759,0.2266666666666666,24.0,0.079122301033715,0.2737983034872762,0
Unknown_666969,TEX,666969,2022,168,692,633,157,36,5,28,46,190,6,7,0.248,0.4337349397590361,0.5157116451016637,0.755,0.5171503957783641,0.5134328358208955,0.2791239515377446,0.5605560791705938,0.6503,0.347,0.4905508644953759,0.3066666666666666,29.0,0.069919079415587,0.4394439208294063,0
Unknown_608369,TEX,608369,2022,162,694,622,149,24,1,35,59,110,7,6,0.24,0.4578313253012048,0.5101663585951943,0.76,0.5329815303430079,0.3044776119402985,0.3653308480894688,0.2869934024505184,0.7464,0.347,0.4905508644953759,0.3066666666666666,28.0,0.0260862364838757,0.7130065975494817,3
Unknown_622534,TB,622534,2022,100,395,364,101,22,2,5,28,72,2,1,0.277,0.5240963855421686,0.3992606284658042,0.722,0.2744063324538258,0.5940298507462688,0.2996272134203169,0.3430725730442978,0.7418,0.346,0.4877362283876156,0.2333333333333333,28.0,0.0397613201193152,0.6569274269557022,3
Unknown_670623,TB,670623,2022,115,397,344,72,16,0,21,46,69,5,2,0.209,0.4578313253012048,0.489833641404806,0.749,0.58311345646438,0.1940298507462686,0.5093196644920783,0.3230442978322337,0.6977,0.346,0.4877362283876156,0.2333333333333333,23.0,0.0190188151867588,0.6769557021677663,0
Unknown_644374,TB,644374,2022,77,226,202,45,9,0,6,18,69,4,2,0.223,0.4156626506024096,0.3364140480591498,0.653,0.3298153034300791,0.5014925373134328,0.3401677539608574,0.6328934967012253,0.5973,0.346,0.4877362283876156,0.1933333333333333,27.0,0.0642305668111906,0.3671065032987748,1
Unknown_609280,NYY,609280,2022,43,162,152,38,7,1,2,7,32,0,3,0.25,0.3614457831325302,0.3234750462107209,0.626,0.237467018469657,0.4895522388059701,0.1705498602050326,0.3788878416588125,0.7593,0.346,0.4877362283876156,0.18,27.0,0.0784826563469823,0.6211121583411876,1
Unknown_595751,SD,595751,2022,90,298,278,72,16,0,10,11,107,6,3,0.259,0.4246987951807228,0.4621072088724585,0.723,0.4116094986807387,0.728358208955224,0.141192917054986,0.7596606974552308,0.5839,0.346,0.4877362283876156,0.2066666666666666,29.0,0.1783561229049324,0.2403393025447693,0
Unknown_607054,MIL,607054,2022,118,356,311,74,17,2,9,37,91,2,3,0.238,0.4879518072289157,0.4029574861367839,0.712,0.3825857519788918,0.5074626865671642,0.4534016775396086,0.5157869934024505,0.6264,0.346,0.4877362283876156,0.22,32.0,0.0376095801224495,0.4842130065975494,0
Unknown_664761,PHI,664761,2022,171,691,639,175,27,3,14,36,116,5,11,0.274,0.4668674698795181,0.401109057301294,0.704,0.2849604221635884,0.5253731343283582,0.212022367194781,0.3091423185673893,0.7728,0.345,0.4849215922798552,0.3,26.0,0.0523699238969295,0.6908576814326108,3
Unknown_571980,CIN,571980,2022,111,369,342,79,21,4,12,21,100,4,1,0.231,0.3765060240963854,0.4565619223659889,0.704,0.4775725593667546,0.4656716417910447,0.2343895619757688,0.5520735155513666,0.6585,0.345,0.4849215922798552,0.2266666666666666,31.0,0.0821792194524522,0.4479264844486335,0
Unknown_663698,SF,663698,2022,95,315,282,64,7,0,14,29,120,4,0,0.227,0.4518072289156626,0.4195933456561924,0.709,0.4353562005277044,0.6089552238805972,0.3984156570363467,0.8112629594721961,0.5143,0.345,0.4849215922798552,0.2133333333333333,26.0,0.0700639459690462,0.1887370405278041,0
Unknown_656185,PIT,656185,2022,47,157,133,26,4,1,3,14,43,6,1,0.195,0.4246987951807228,0.2476894639556378,0.607,0.2744063324538258,0.3791044776119403,0.3849021435228332,0.5589066918001884,0.5796,0.345,0.4849215922798552,0.1733333333333333,29.0,0.049427479696577,0.4410933081998114,1
Unknown_670768,SF,670768,2022,106,373,330,88,19,2,5,33,77,4,6,0.267,0.533132530120482,0.3844731977818855,0.717,0.2796833773087071,0.5761194029850747,0.3816402609506057,0.3998586239396796,0.6944,0.345,0.4849215922798552,0.2266666666666666,27.0,0.0351348928183674,0.6001413760603205,3
Unknown_641645,NYM,641645,2022,105,358,315,83,13,1,2,38,53,3,0,0.263,0.5722891566265059,0.2883548983364142,0.678,0.1530343007915567,0.5313432835820896,0.4636533084808947,0.2622525918944392,0.7318,0.344,0.482509047044632,0.22,28.0,0.016993102852467,0.7377474081055608,3
Unknown_462101,ATH,462101,2022,158,607,565,142,34,1,18,39,99,3,0,0.251,0.4367469879518072,0.4380776340110906,0.714,0.3957783641160949,0.4268656716417911,0.2688723205964585,0.297832233741753,0.7677,0.344,0.482509047044632,0.2733333333333333,34.0,0.039090077603831,0.7021677662582468,3
Unknown_669304,MIN,669304,2022,129,495,453,121,25,0,15,30,91,10,2,0.267,0.5030120481927711,0.4584103512014788,0.747,0.3852242744063324,0.5074626865671642,0.2516309412861137,0.3466069745523091,0.7354,0.344,0.482509047044632,0.2533333333333333,24.0,0.0486992379708536,0.653393025447691,3
Unknown_630105,SD,630105,2022,174,739,640,151,31,4,19,75,149,16,8,0.236,0.5090361445783133,0.3918669131238448,0.713,0.3720316622691292,0.4208955223880598,0.4422180801491147,0.3885485391140433,0.6712,0.343,0.4796944109368717,0.3,28.0,0.0284379515287516,0.6114514608859567,3
Unknown_669016,LAA,669016,2022,154,518,477,119,22,4,15,31,182,3,3,0.249,0.4216867469879518,0.4306839186691313,0.704,0.3905013192612137,0.6955223880597016,0.2479030754892823,0.7415174363807728,0.5753,0.343,0.4796944109368717,0.2533333333333333,25.0,0.1037318310367247,0.2584825636192274,0
Unknown_669289,TOR,669289,2022,146,526,481,132,29,0,9,39,71,2,3,0.274,0.5180722891566266,0.401109057301294,0.72,0.2823218997361477,0.5074626865671642,0.3145386766076421,0.2316211121583412,0.7852,0.343,0.4796944109368717,0.2533333333333333,28.0,0.0252569776948939,0.7683788878416589,3
Unknown_663527,BAL,663527,2022,65,216,184,37,4,0,3,25,51,4,3,0.201,0.4457831325301205,0.1811460258780038,0.577,0.1635883905013192,0.3641791044776119,0.5083876980428704,0.4698397737983035,0.6296,0.343,0.4796944109368717,0.1866666666666666,25.0,0.029491189821208,0.5301602262016967,1
Unknown_664913,ATH,664913,2022,159,588,532,119,28,3,26,52,160,3,1,0.224,0.4156626506024096,0.4805914972273569,0.73,0.5329815303430079,0.4,0.3811742777260019,0.5546654099905749,0.6344,0.343,0.4796944109368717,0.2666666666666666,30.0,0.0495712233712787,0.445334590009425,0
Unknown_640492,SD,640492,2022,93,238,221,57,11,3,1,14,53,1,1,0.258,0.4397590361445783,0.321626617375231,0.652,0.2137203166226912,0.5940298507462688,0.2432432432432432,0.4382657869934025,0.7101,0.343,0.4796944109368717,0.1933333333333333,26.0,0.0633012664053761,0.5617342130065974,1
Unknown_665161,HOU,665161,2022,146,596,560,143,22,2,25,24,144,6,5,0.255,0.4006024096385542,0.4842883548983365,0.726,0.4511873350923482,0.4895522388059701,0.1570363466915191,0.482799245994345,0.7013,0.342,0.4768797748291113,0.2666666666666666,25.0,0.1060309382882527,0.5172007540056549,0
Unknown_676801,HOU,676801,2022,120,435,384,94,12,2,14,46,116,3,1,0.245,0.5150602409638555,0.4103512014787432,0.725,0.3746701846965699,0.5373134328358209,0.461789375582479,0.5419415645617341,0.6184,0.342,0.4768797748291113,0.2333333333333333,27.0,0.0388313209259655,0.4580584354382659,0
Unknown_571970,LAD,571970,2022,151,614,505,100,25,1,22,98,161,5,6,0.198,0.5210843373493976,0.3844731977818855,0.713,0.4617414248021108,0.3104477611940298,0.7129543336439887,0.5313383600377002,0.57,0.342,0.4768797748291113,0.2666666666666666,32.0,0.0217922392543098,0.4686616399622998,0
Unknown_500871,NYM,500871,2022,146,582,529,129,27,4,24,45,136,1,7,0.244,0.4307228915662651,0.5027726432532349,0.747,0.5092348284960422,0.4328358208955225,0.3294501397949673,0.4641847313854854,0.6873,0.342,0.4768797748291113,0.26,33.0,0.0485111526381216,0.5358152686145146,0
Unknown_624415,TOR,624415,2022,104,332,278,58,18,1,7,44,92,6,3,0.209,0.5060240963855422,0.3364140480591498,0.682,0.3641160949868073,0.4358208955223881,0.5866728797763281,0.5664467483506126,0.5693,0.342,0.4768797748291113,0.2133333333333333,27.0,0.030472484683082,0.4335532516493874,0
Unknown_606466,AZ,606466,2022,147,592,524,125,44,2,12,57,106,6,5,0.239,0.4819277108433735,0.4158964879852126,0.716,0.3984168865435356,0.4208955223880598,0.417986952469711,0.3355325164938737,0.7145,0.342,0.4768797748291113,0.2666666666666666,29.0,0.0259915338403604,0.6644674835061262,3
Unknown_543592,SD,543592,2022,122,452,390,101,19,0,5,43,72,6,10,0.259,0.5301204819277109,0.3179297597042514,0.68,0.2058047493403693,0.4865671641791045,0.4123951537744641,0.2888784165881244,0.7257,0.341,0.474065138721351,0.2333333333333333,33.0,0.0224159073587617,0.7111215834118756,3
Unknown_663845,CHC,663845,2022,105,321,279,67,8,2,3,35,98,4,2,0.24,0.5210843373493976,0.2606284658040667,0.647,0.1741424802110817,0.6626865671641792,0.4771668219944082,0.6328934967012253,0.5701,0.341,0.474065138721351,0.2066666666666666,26.0,0.0442070957961348,0.3671065032987748,1
Unknown_572191,KC,572191,2022,134,485,437,112,10,3,11,39,110,3,4,0.256,0.4849397590361446,0.3585951940850277,0.687,0.2717678100263852,0.5432835820895523,0.3438956197576887,0.4479264844486334,0.6825,0.341,0.474065138721351,0.24,31.0,0.0445937820961788,0.5520735155513667,3
Unknown_641531,KC,641531,2022,138,534,496,123,28,5,13,34,133,3,1,0.248,0.4277108433734939,0.4232902033271721,0.703,0.3852242744063324,0.5343283582089553,0.266076421248835,0.5004712535344015,0.6816,0.341,0.474065138721351,0.2466666666666667,31.0,0.0656839904064225,0.4995287464655986,0
Unknown_656775,BAL,656775,2022,163,703,638,162,33,4,17,49,136,10,5,0.254,0.4728915662650602,0.4140480591497229,0.713,0.3562005277044854,0.4835820895522388,0.2940354147250699,0.3694627709707823,0.7183,0.34,0.4716525934861278,0.28,28.0,0.0437283605411582,0.6305372290292177,3
Unknown_657077,BOS,657077,2022,161,672,619,170,41,1,11,43,91,3,7,0.275,0.4909638554216867,0.412199630314233,0.719,0.3007915567282321,0.5044776119402985,0.2674743709226468,0.2325636192271442,0.7961,0.34,0.4716525934861278,0.2733333333333333,26.0,0.0309429059356397,0.7674363807728557,3
Unknown_621550,CHC,621550,2022,144,561,493,103,29,0,27,56,193,9,2,0.209,0.4277108433734939,0.4768946395563772,0.732,0.5646437994722955,0.4238805970149254,0.4342963653308481,0.724081055607917,0.5383,0.34,0.4716525934861278,0.2533333333333333,31.0,0.0567103026702222,0.2759189443920831,0
Unknown_571657,CIN,571657,2022,156,618,559,145,25,1,16,33,103,17,7,0.259,0.4789156626506025,0.4066543438077635,0.71,0.3298153034300791,0.4626865671641791,0.2180801491146319,0.3063147973609802,0.7492,0.34,0.4716525934861278,0.2666666666666666,32.0,0.0504164507261693,0.6936852026390199,3
Unknown_649966,MIL,649966,2022,119,471,405,97,17,1,16,50,99,11,5,0.24,0.533132530120482,0.4269870609981517,0.74,0.4116094986807387,0.4208955223880598,0.4641192917054986,0.4088124410933082,0.6603,0.34,0.4716525934861278,0.2333333333333333,25.0,0.0283039624256223,0.591187558906692,3
Unknown_457705,MIL,457705,2022,143,606,535,130,25,0,19,63,129,4,4,0.243,0.5030120481927711,0.4103512014787432,0.721,0.3799472295514511,0.4477611940298507,0.4538676607642125,0.4151743638077286,0.6766,0.34,0.4716525934861278,0.26,36.0,0.0296168668545579,0.5848256361922715,3
Unknown_669222,CIN,669222,2022,119,456,414,98,13,1,7,33,80,6,1,0.237,0.4337349397590361,0.2772643253234751,0.625,0.2058047493403693,0.4268656716417911,0.3066169617893756,0.3268143261074458,0.7149,0.34,0.4716525934861278,0.2333333333333333,27.0,0.0368855712206142,0.6731856738925541,3
Unknown_518626,NYY,518626,2022,143,587,512,116,29,0,17,61,156,8,6,0.227,0.4728915662650602,0.3863216266173753,0.698,0.387862796833773,0.4567164179104477,0.4534016775396086,0.5398209236569274,0.6167,0.339,0.4688379573783675,0.2533333333333333,37.0,0.0395097368280694,0.4601790763430724,0
Unknown_593643,LAD,593643,2022,79,184,178,44,11,2,2,4,27,2,0,0.247,0.3433734939759036,0.3530499075785583,0.637,0.2875989445910289,0.4417910447761193,0.070363466915191,0.2591894439208294,0.8207,0.339,0.4688379573783675,0.1733333333333333,30.0,0.1208443246628634,0.7408105560791702,3
Unknown_620443,SEA,620443,2022,64,194,178,45,3,0,4,12,56,1,3,0.253,0.4246987951807228,0.301293900184843,0.636,0.1978891820580475,0.6119402985074628,0.2576887232059646,0.5937794533459001,0.6443,0.339,0.4688379573783675,0.18,26.0,0.0802675233434905,0.4062205466541,1
Unknown_682985,DET,682985,2022,102,439,394,102,21,6,6,38,126,3,4,0.259,0.5060240963855422,0.3955637707948244,0.714,0.3166226912928759,0.6776119402985076,0.3727865796831314,0.5897737983034872,0.6196,0.339,0.4688379573783675,0.2266666666666666,22.0,0.0541397732339642,0.410226201696513,0
Unknown_596115,BOS,596115,2022,99,409,368,86,22,0,16,33,127,3,5,0.234,0.4216867469879518,0.4621072088724585,0.722,0.4775725593667546,0.5074626865671642,0.3452935694315004,0.6451460885956645,0.6015,0.339,0.4688379573783675,0.22,30.0,0.0644658623075978,0.3548539114043356,0
Unknown_624641,STL,624641,2022,74,211,193,47,13,4,2,7,54,8,2,0.244,0.4126506024096384,0.3863216266173753,0.679,0.345646437994723,0.5671641791044777,0.1239515377446411,0.5164938737040528,0.6682,0.338,0.4660233212706071,0.18,26.0,0.1391829550906596,0.4835061262959472,1
Unknown_663624,BAL,663624,2022,154,637,579,144,29,1,24,47,161,4,7,0.249,0.4457831325301205,0.467652495378928,0.733,0.445910290237467,0.4925373134328358,0.3131407269338304,0.5089538171536285,0.6672,0.338,0.4660233212706071,0.26,25.0,0.0562694895319806,0.4910461828463714,0
Unknown_666801,PIT,666801,2022,75,290,264,62,9,4,11,23,79,2,1,0.235,0.4277108433734939,0.4621072088724585,0.724,0.4749340369393139,0.4686567164179104,0.3387698042870456,0.555372290292177,0.6414,0.338,0.4660233212706071,0.1933333333333333,23.0,0.0564811906114366,0.4446277097078228,0
Unknown_527038,SF,527038,2022,159,624,543,127,28,1,21,63,106,11,7,0.234,0.4939759036144578,0.4269870609981517,0.727,0.4274406332453826,0.3492537313432836,0.4398881640260951,0.3138548539114043,0.7115,0.338,0.4660233212706071,0.26,31.0,0.0225533190212963,0.6861451460885957,3
Unknown_503556,NYY,503556,2022,76,232,208,43,8,0,9,15,61,4,2,0.207,0.3403614457831325,0.3715341959334566,0.646,0.4195250659630607,0.3253731343283582,0.2707362534948741,0.5329877474081056,0.6422,0.338,0.4660233212706071,0.1866666666666666,33.0,0.0686425073152308,0.4670122525918945,1
Unknown_446334,SF,446334,2022,88,298,266,65,13,0,14,27,83,2,3,0.244,0.4728915662650602,0.512014787430684,0.767,0.5224274406332453,0.4865671641791045,0.391425908667288,0.5697455230914232,0.6242,0.338,0.4660233212706071,0.1933333333333333,37.0,0.0494918103186028,0.430254476908577,0
Unknown_668472,KC,668472,2022,57,201,171,32,9,2,7,24,75,2,3,0.187,0.3975903614457831,0.3918669131238448,0.676,0.5013192612137203,0.4119402985074627,0.5256290773532153,0.7926484448633364,0.4925,0.338,0.4660233212706071,0.18,24.0,0.0504758290673859,0.2073515551366636,0
Unknown_572816,STL,572816,2022,97,319,300,83,19,1,6,15,51,2,2,0.277,0.4668674698795181,0.4306839186691313,0.72,0.3192612137203166,0.5373134328358209,0.1882572227399813,0.2902921771913289,0.7868,0.337,0.463610776035384,0.2,33.0,0.0558438310821925,0.7097078228086713,3
Unknown_669720,BAL,669720,2022,151,605,557,138,36,2,16,35,117,10,3,0.248,0.4337349397590361,0.4288354898336415,0.708,0.3931398416886543,0.453731343283582,0.239049394221808,0.3692271442035815,0.7322,0.337,0.463610776035384,0.2533333333333333,27.0,0.0546459981511525,0.6307728557964185,3
Unknown_664059,SEA,664059,2022,66,204,179,46,9,1,5,18,53,4,2,0.257,0.533132530120482,0.4214417744916822,0.737,0.3588390501319261,0.5940298507462688,0.380242311276794,0.5256833176248821,0.6275,0.337,0.463610776035384,0.18,28.0,0.0470070804896126,0.4743166823751177,0
Unknown_594807,ATL,594807,2022,93,343,313,71,19,1,13,23,106,5,2,0.227,0.3945783132530119,0.4528650646950093,0.707,0.4828496042216359,0.4835820895522388,0.2819198508853681,0.6416116870876531,0.6093,0.337,0.463610776035384,0.2,34.0,0.0791273461566386,0.3583883129123471,0
Unknown_641820,BAL,641820,2022,155,624,552,129,25,1,18,56,147,11,5,0.234,0.4698795180722892,0.3807763401109058,0.695,0.3641160949868073,0.444776119402985,0.3872320596458528,0.4686616399622997,0.6571,0.336,0.4607961399276236,0.2533333333333333,30.0,0.0408317926521273,0.5313383600377002,3
