Name,Team,batter,season,G,PA,AB,H,2B,3B,HR,BB,K,HBP,SF,AVG,OBP,SLG,OPS,ISO,BABIP,BB%,K%,BIP%,wOBA,wRC+,WAR,age_bat_median,K_BB_ratio,contact_rate
Unknown_542583,MIA,542583,2021,137,527,469,123,24,0,23,48,93,3,7,0.262,0.5180722891566266,0.5304990757855823,0.791,0.4986807387862797,0.4298507462686568,0.3937558247903075,0.3294062205466541,0.7173,0.362,0.527945315641335,0.30666666666666664,31.0,0.02749387642157411,0.6705937794533459
Unknown_500871,AZ,500871,2021,157,631,579,145,28,5,29,50,135,1,1,0.25,0.46084337349397586,0.5397412199630316,0.777,0.546174142480211,0.4328358208955225,0.3383038210624418,0.4175306314797362,0.7052,0.361,0.5251306795335746,0.34,32.0,0.042268449929904334,0.582469368520264
Unknown_624585,KC,624585,2021,159,636,554,125,32,0,29,71,150,6,5,0.226,0.4819277108433735,0.4916820702402959,0.758,0.5435356200527705,0.35522388059701493,0.48928238583411,0.46913289349670123,0.6305,0.361,0.5251306795335746,0.34,29.0,0.030890224586747887,0.5308671065032988
Unknown_656541,COL,656541,2021,87,263,236,49,7,2,14,26,100,1,0,0.208,0.39457831325301196,0.4768946395563772,0.721,0.5699208443271768,0.4567164179104477,0.4301025163094129,0.80937794533459,0.5171,0.361,0.5251306795335746,0.22000000000000003,27.0,0.0644020571455219,0.19062205466541027
Unknown_664023,CHC,664023,2021,154,555,481,111,23,1,26,65,160,6,1,0.231,0.5150602409638555,0.500924214417745,0.774,0.5408970976253298,0.4567164179104477,0.5149114631873253,0.592836946277097,0.5802,0.361,0.5251306795335746,0.31333333333333335,27.0,0.037647140360740704,0.40716305372290296
Unknown_669720,BAL,669720,2021,137,551,508,133,27,5,24,29,112,10,1,0.262,0.4698795180722892,0.5582255083179299,0.79,0.5435356200527705,0.4716417910447761,0.21435228331780057,0.3925541941564562,0.7205,0.361,0.5251306795335746,0.31333333333333335,26.0,0.06480333288903463,0.6074458058435437
Unknown_643376,TOR,643376,2021,69,219,197,42,13,0,11,18,46,3,0,0.213,0.39457831325301196,0.5046210720887248,0.736,0.5936675461741425,0.25970149253731345,0.35228331780055916,0.4083411875589067,0.6895,0.361,0.5251306795335746,0.20666666666666667,26.0,0.0394422917353267,0.5916588124410933
Unknown_650490,TB,650490,2021,145,579,498,129,20,2,14,73,90,3,5,0.259,0.5903614457831324,0.4029574861367839,0.746,0.32717678100263853,0.4597014925373134,0.5568499534016775,0.27968897266729503,0.7133,0.36,0.5227181342983513,0.32000000000000006,30.0,0.013846763010628588,0.7203110273327049
Unknown_624641,STL,624641,2021,117,341,303,81,8,4,7,18,65,17,2,0.267,0.5512048192771085,0.3974121996303143,0.731,0.29815303430079154,0.5492537313432836,0.21528424976700838,0.36262959472196044,0.7009,0.36,0.5227181342983513,0.2466666666666667,25.0,0.059864375216348714,0.6373704052780396
Unknown_519203,CHC,519203,2021,149,600,518,126,24,3,23,53,95,24,5,0.243,0.5421686746987954,0.4805914972273569,0.773,0.48021108179419525,0.35820895522388063,0.380708294501398,0.2865221489161169,0.7133,0.36,0.5227181342983513,0.32666666666666666,32.0,0.024693531481405732,0.7134778510838831
Unknown_643217,KC,643217,2021,141,558,509,140,28,2,17,39,102,2,6,0.275,0.5060240963855422,0.4879852125693162,0.764,0.40633245382585753,0.5283582089552239,0.29496738117427773,0.34425070688030157,0.7401,0.36,0.5227181342983513,0.31333333333333335,27.0,0.04061175202873964,0.6557492931196984
Unknown_663624,BAL,663624,2021,150,606,553,141,24,1,35,42,165,4,7,0.255,0.45481927710843373,0.5878003696857672,0.8,0.6015831134564643,0.4776119402985074,0.29217148182665426,0.5551366635249764,0.6518,0.36,0.5227181342983513,0.32666666666666666,24.0,0.06604738785172432,0.44486333647502363
Unknown_657041,WSH,657041,2021,80,278,239,55,15,2,7,37,66,0,2,0.23,0.5210843373493976,0.41219963031423307,0.728,0.41688654353562005,0.453731343283582,0.5894687791239515,0.47290292177191334,0.6295,0.36,0.5227181342983513,0.22666666666666668,26.0,0.024516803128356086,0.5270970782280866
Unknown_593934,MIN,593934,2021,143,555,490,109,25,0,31,62,192,2,1,0.222,0.463855421686747,0.534195933456562,0.775,0.6121372031662269,0.4686567164179104,0.4897483690587139,0.7285579641847313,0.5387,0.359,0.519903498190591,0.30666666666666664,28.0,0.04993187971511327,0.2714420358152687
Unknown_592885,MIL,592885,2021,128,511,429,108,19,3,11,76,125,3,3,0.252,0.6265060240963854,0.3937153419593347,0.753,0.3324538258575198,0.5791044776119404,0.6621621621621622,0.4898680490103677,0.6008,0.358,0.5170888620828307,0.29333333333333333,30.0,0.021832218467781293,0.5101319509896323
Unknown_656669,CLE,656669,2021,71,218,186,35,9,0,12,29,68,3,0,0.188,0.4487951807228916,0.47319778188539746,0.737,0.6147757255936676,0.24776119402985075,0.5890027958993477,0.648444863336475,0.5413,0.358,0.5170888620828307,0.20666666666666667,28.0,0.03538476078761281,0.351555136663525
Unknown_457705,PHI,457705,2021,150,595,500,113,24,1,27,83,135,5,7,0.226,0.5421686746987954,0.4916820702402959,0.778,0.5408970976253298,0.34328358208955223,0.6192917054986021,0.4481621112158341,0.6252,0.358,0.5170888620828307,0.31333333333333335,35.0,0.021476089219337302,0.551837888784166
Unknown_640461,ATH,640461,2021,79,252,233,60,17,2,7,16,65,2,1,0.258,0.45783132530120485,0.4879852125693162,0.747,0.45118733509234826,0.5761194029850747,0.2651444547996272,0.5212064090480679,0.6706,0.358,0.5170888620828307,0.21333333333333335,29.0,0.06860472390472881,0.4787935909519321
Unknown_594694,PIT,594694,2021,122,260,235,63,8,3,4,24,58,0,1,0.268,0.533132530120482,0.378927911275416,0.713,0.26912928759894456,0.6119402985074628,0.39934762348555447,0.43920829406220546,0.6846,0.358,0.5170888620828307,0.22000000000000003,29.0,0.0367784608717037,0.5607917059377947
Unknown_660821,MIA,660821,2021,64,251,227,57,8,2,14,20,78,3,1,0.251,0.4849397590361446,0.5822550831792976,0.808,0.604221635883905,0.5432835820895523,0.3406337371854613,0.6458529688972667,0.5976,0.358,0.5170888620828307,0.21333333333333335,24.0,0.06547312239660699,0.3541470311027335
Unknown_527038,SF,527038,2021,150,469,417,106,17,1,18,45,64,4,3,0.254,0.5180722891566266,0.4713493530499077,0.76,0.4379947229551451,0.3761194029850746,0.41612301957129544,0.2351555136663525,0.7591,0.357,0.5146763168476075,0.2733333333333333,30.0,0.017543713185408684,0.7648444863336474
Unknown_645277,ATL,645277,2021,167,723,664,172,43,7,31,48,135,4,7,0.259,0.45783132530120485,0.5748613678373384,0.795,0.5725593667546174,0.4328358208955225,0.2786579683131407,0.35344015080113106,0.7414,0.357,0.5146763168476075,0.3466666666666667,24.0,0.04441670747491602,0.6465598491988691
Unknown_650333,MIN,650333,2021,129,503,449,133,20,6,2,45,49,3,6,0.296,0.6084337349397589,0.3826247689463957,0.741,0.20052770448548812,0.5671641791044777,0.3863000931966449,0.14302544769085768,0.8072,0.357,0.5146763168476075,0.2866666666666667,24.0,0.011057882247362325,0.8569745523091423
Unknown_622110,CHC,622110,2021,104,338,305,88,13,1,5,25,65,7,1,0.289,0.5933734939759036,0.3937153419593347,0.742,0.23482849604221634,0.6507462686567164,0.31407269338303817,0.36663524976437323,0.713,0.357,0.5146763168476075,0.24000000000000002,30.0,0.040292078772167894,0.6333647502356268
Unknown_650559,MIA,650559,2021,57,220,200,60,8,2,5,18,53,1,1,0.3,0.6054216867469878,0.48243992606284664,0.794,0.3324538258575198,0.7492537313432835,0.3504193849021435,0.4811498586239397,0.6727,0.356,0.5118616807398472,0.2,25.0,0.04699565190350687,0.5188501413760602
Unknown_545350,CHC,545350,2021,94,215,192,45,8,3,8,12,70,7,2,0.234,0.42771084337349397,0.4768946395563772,0.733,0.4986807387862797,0.5522388059701493,0.22926374650512582,0.6807257304429783,0.5767,0.356,0.5118616807398472,0.2,30.0,0.10293576312068961,0.3192742695570219
Unknown_628450,WSH,628450,2021,119,297,271,75,10,1,9,23,60,1,2,0.277,0.5271084337349398,0.45656192236598897,0.754,0.35620052770448546,0.5671641791044777,0.3299161230195713,0.3894910461828464,0.7172,0.356,0.5118616807398472,0.22666666666666668,34.0,0.0405082890574199,0.6105089538171538
Unknown_664056,STL,664056,2021,105,411,373,98,21,1,16,29,87,7,2,0.263,0.5060240963855422,0.5157116451016637,0.779,0.4775725593667546,0.4985074626865672,0.2982292637465051,0.41234684260131954,0.7007,0.355,0.5090470446320868,0.25333333333333335,27.0,0.04803302625574551,0.5876531573986805
Unknown_641820,BAL,641820,2021,154,640,579,150,33,1,22,52,152,8,1,0.259,0.5120481927710844,0.4805914972273569,0.762,0.43535620052770446,0.5402985074626866,0.34762348555452,0.473138548539114,0.6687,0.354,0.5066344993968637,0.31333333333333335,29.0,0.0466063944827673,0.5268614514608858
Unknown_545358,LAA,545358,2021,89,335,297,71,13,1,14,29,107,8,1,0.239,0.49397590361445787,0.4750462107208873,0.753,0.4828496042216359,0.5611940298507463,0.3727865796831314,0.6661168708765316,0.5701,0.354,0.5066344993968637,0.23333333333333334,30.0,0.06138132955277342,0.3338831291234685
Unknown_672386,TOR,672386,2021,61,197,173,41,9,0,8,19,26,3,2,0.237,0.48795180722891573,0.46950092421441786,0.748,0.48021108179419525,0.29850746268656725,0.418452935694315,0.2245523091423186,0.7563,0.354,0.5066344993968637,0.19333333333333336,23.0,0.01649729469493609,0.7754476908576813
Unknown_600303,SF,600303,2021,87,269,244,62,11,1,8,21,29,3,1,0.254,0.48795180722891573,0.42883548983364156,0.725,0.37730870712401055,0.3761194029850746,0.3331780055917987,0.16753063147973613,0.7955,0.353,0.5038198632891033,0.21333333333333335,32.0,0.016709955401454507,0.832469368520264
Unknown_668731,DET,668731,2021,125,479,429,111,20,7,15,47,128,0,3,0.259,0.5180722891566266,0.4972273567467654,0.773,0.4617414248021108,0.5910447761194031,0.42637465051258155,0.543119698397738,0.6347,0.353,0.5038198632891033,0.26666666666666666,23.0,0.042713504869934804,0.456880301602262
Unknown_642133,MIL,642133,2021,117,356,327,78,14,2,14,23,76,5,1,0.239,0.42168674698795183,0.4584103512014788,0.72,0.45910290237467016,0.4029850746268657,0.2702702702702703,0.4165881244109331,0.7079,0.352,0.501005227181343,0.23333333333333334,26.0,0.0539629760739046,0.5834118755890669
Unknown_553882,MIL,553882,2021,131,468,410,110,21,0,13,44,86,8,6,0.268,0.5662650602409639,0.44547134935304994,0.761,0.3614775725593667,0.5134328358208955,0.40726933830382106,0.34660697455230915,0.7051,0.352,0.501005227181343,0.26,29.0,0.027840103179510835,0.653393025447691
Unknown_666915,BOS,666915,2021,139,482,444,105,22,5,27,30,166,7,1,0.236,0.41265060240963847,0.5859519408502774,0.786,0.6490765171503957,0.5253731343283582,0.2590866728797763,0.72502356267672,0.5788,0.352,0.501005227181343,0.26666666666666666,26.0,0.09716495504549746,0.2749764373232799
Unknown_502054,SD,502054,2021,162,582,493,114,24,2,17,81,132,4,4,0.231,0.5542168674698796,0.40110905730129404,0.733,0.39841688654353563,0.4328358208955225,0.6178937558247902,0.4479264844486334,0.6271,0.352,0.501005227181343,0.29333333333333333,33.0,0.021530033963711337,0.5520735155513667
Unknown_606157,CIN,606157,2021,90,222,190,38,8,1,11,28,81,2,2,0.2,0.4457831325301205,0.46580406654343814,0.733,0.5725593667546174,0.4059701492537314,0.5568499534016775,0.7733270499528746,0.5,0.352,0.501005227181343,0.2,27.0,0.046003630435379646,0.2266729500471254
Unknown_592626,CHC,592626,2021,146,504,452,109,20,3,23,39,122,8,5,0.241,0.45783132530120485,0.512014787430684,0.761,0.5303430079155672,0.4238805970149254,0.3299161230195713,0.4839773798303488,0.6647,0.351,0.4985926819461198,0.26666666666666666,29.0,0.050536147770405195,0.5160226201696514
Unknown_621563,TB,621563,2021,142,523,482,128,35,4,12,28,116,10,3,0.266,0.4789156626506025,0.4713493530499077,0.747,0.40897097625329815,0.5701492537313434,0.21854613233923578,0.4361451460885957,0.7055,0.351,0.4985926819461198,0.2733333333333333,31.0,0.0702378857802738,0.5638548539114043
Unknown_663898,COL,663898,2021,102,415,387,110,21,3,15,19,84,7,2,0.284,0.5120481927710844,0.5471349353049908,0.798,0.46701846965699206,0.5791044776119404,0.18266542404473438,0.3904335532516494,0.7349,0.351,0.4985926819461198,0.2466666666666667,25.0,0.07553006335665094,0.6095664467483506
Unknown_571657,CIN,571657,2021,151,547,496,133,24,2,17,26,97,19,5,0.268,0.5060240963855422,0.467652495378928,0.753,0.39577836411609496,0.4955223880597015,0.19058713886300094,0.3312912346842602,0.7386,0.351,0.4985926819461198,0.28,31.0,0.06224090558157139,0.6687087653157398
Unknown_621020,ATL,621020,2021,171,688,621,154,35,2,28,54,174,5,7,0.248,0.45783132530120485,0.5027726432532349,0.756,0.4986807387862797,0.4835820895522388,0.33504193849021435,0.5094250706880301,0.6599,0.35,0.49577804583835944,0.31333333333333335,27.0,0.052350709646448695,0.4905749293119699
Unknown_640457,TB,640457,2021,153,624,548,126,31,3,28,62,128,6,8,0.23,0.46084337349397586,0.512014787430684,0.762,0.5593667546174143,0.33134328358208953,0.43243243243243246,0.3967954759660698,0.6859,0.35,0.49577804583835944,0.29333333333333333,26.0,0.029931682359648992,0.6032045240339301
Unknown_683734,CWS,683734,2021,137,499,444,106,25,1,15,42,109,7,6,0.239,0.46084337349397586,0.4195933456561924,0.712,0.40369393139841686,0.4328358208955225,0.36160298229263743,0.42813383600377003,0.6834,0.35,0.49577804583835944,0.26666666666666666,23.0,0.040198699612907195,0.5718661639962299
Unknown_543281,WSH,543281,2021,145,580,524,148,33,2,8,34,76,19,3,0.282,0.5692771084337348,0.41589648798521267,0.745,0.28232189973614774,0.5432835820895523,0.2423112767940354,0.22219604147031108,0.7759,0.35,0.49577804583835944,0.2866666666666667,34.0,0.0332630495440419,0.7778039585296888
Unknown_571875,CWS,571875,2021,60,186,159,32,5,0,8,23,59,2,2,0.201,0.4457831325301205,0.38817005545286515,0.69,0.4564643799472295,0.36119402985074633,0.5456663560111836,0.660933081998115,0.5484,0.35,0.49577804583835944,0.18666666666666668,31.0,0.039626631087972625,0.33906691800188526
Unknown_670032,KC,670032,2021,151,573,504,150,21,6,2,50,76,4,3,0.298,0.6204819277108434,0.37153419593345666,0.739,0.17941952506596304,0.6298507462686568,0.3760484622553588,0.22596606974552308,0.7522,0.349,0.4929634097305991,0.28,26.0,0.01939299121881158,0.7740339302544765
Unknown_608348,AZ,608348,2021,103,373,317,75,12,1,13,45,76,6,5,0.237,0.5421686746987954,0.42513863216266184,0.742,0.41688654353562005,0.39402985074626873,0.5312208760484622,0.39373232799246,0.6595,0.349,0.4929634097305991,0.23333333333333334,27.0,0.022702466756393494,0.6062676720075402
Unknown_622761,BAL,622761,2021,90,236,216,55,14,1,4,13,61,4,2,0.255,0.4457831325301205,0.38817005545286515,0.691,0.31926121372031663,0.5940298507462688,0.22600186393289845,0.5226201696512723,0.6653,0.349,0.4929634097305991,0.2,26.0,0.08079972077588667,0.4773798303487278
Unknown_457708,LAA,457708,2021,97,385,342,75,15,0,18,39,112,1,3,0.219,0.42469879518072284,0.45656192236598897,0.72,0.5092348284960422,0.391044776119403,0.4412861136999068,0.5989632422243166,0.6026,0.349,0.4929634097305991,0.23333333333333334,34.0,0.045576515728964526,0.4010367577756835
Unknown_573262,SF,573262,2021,149,563,498,111,29,4,28,52,140,9,3,0.223,0.4457831325301205,0.5397412199630316,0.772,0.6174142480211081,0.34328358208955223,0.3998136067101584,0.4995287464655986,0.6412,0.348,0.4905508644953759,0.2733333333333333,31.0,0.042090395924029606,0.5004712535344014
Unknown_595281,TB,595281,2021,118,419,374,99,23,7,5,36,105,5,4,0.265,0.5301204819277109,0.42513863216266184,0.738,0.34300791556728233,0.6477611940298508,0.369524697110904,0.5040056550424128,0.6516,0.348,0.4905508644953759,0.24000000000000002,31.0,0.0464606262118906,0.49599434495758743
Unknown_453568,COL,453568,2021,156,600,532,142,26,4,13,54,98,11,3,0.267,0.5632530120481928,0.42513863216266184,0.749,0.33773087071240104,0.5074626865671642,0.38863000931966446,0.2983034872761546,0.7283,0.348,0.4905508644953759,0.2866666666666667,35.0,0.025113400327025866,0.7016965127238455
Unknown_444482,AZ,444482,2021,156,561,507,129,33,8,8,48,97,3,3,0.254,0.49096385542168675,0.4140480591497229,0.719,0.35620052770448546,0.4925373134328358,0.3681267474370922,0.32092365692742697,0.7362,0.348,0.4905508644953759,0.2733333333333333,34.0,0.02908932115422399,0.6790763430725728
Unknown_656976,AZ,656976,2021,155,572,524,141,30,4,12,43,110,4,1,0.269,0.5150602409638555,0.43622920517560076,0.739,0.34828496042216356,0.555223880597015,0.3196644920782852,0.36663524976437323,0.7255,0.348,0.4905508644953759,0.28,25.0,0.03948944807726243,0.6333647502356268
Unknown_543333,SD,543333,2021,157,583,527,144,28,0,12,48,102,5,2,0.273,0.5421686746987954,0.40850277264325335,0.733,0.2955145118733509,0.5492537313432836,0.35274930102516305,0.32587181903864276,0.7324,0.348,0.4905508644953759,0.28,32.0,0.031150821943761293,0.6741281809613571
Unknown_656308,BOS,656308,2021,49,151,146,34,8,1,4,1,52,2,2,0.233,0.2620481927710844,0.38817005545286515,0.629,0.3746701846965699,0.573134328358209,0.0,0.72502356267672,0.6358,0.348,0.4905508644953759,0.17333333333333334,26.0,1.0000000000000002,0.2749764373232799
Unknown_676801,HOU,676801,2021,99,342,303,78,12,0,14,27,111,4,8,0.257,0.4849397590361446,0.4842883548983365,0.754,0.445910290237467,0.626865671641791,0.33690587138863,0.6783694627709708,0.5848,0.347,0.4877362283876156,0.22000000000000003,26.0,0.06962381356161379,0.32163053722902935
Unknown_666158,LAD,666158,2021,112,415,367,89,14,4,8,43,95,3,2,0.243,0.5030120481927711,0.35859519408502777,0.693,0.30606860158311344,0.5104477611940299,0.4520037278657968,0.45287464655984916,0.6602,0.347,0.4877362283876156,0.24000000000000002,24.0,0.032759120487376565,0.5471253534401508
Unknown_621453,SF,621453,2021,112,312,281,70,15,5,8,29,95,2,0,0.249,0.5,0.4602587800369687,0.747,0.43535620052770446,0.6388059701492538,0.402143522833178,0.6310084825636192,0.5962,0.347,0.4877362283876156,0.21333333333333335,28.0,0.05343581724156446,0.3689915174363809
Unknown_647304,CLE,647304,2021,74,267,250,62,13,0,9,14,47,3,0,0.248,0.4156626506024096,0.43253234750462116,0.704,0.39841688654353563,0.4149253731343284,0.21342031686859272,0.32822808671065035,0.7566,0.347,0.4877362283876156,0.2,24.0,0.05500478808968852,0.6717719132893498
Unknown_594807,MIA,594807,2021,154,588,541,126,18,3,39,37,177,5,5,0.233,0.3855421686746987,0.5914972273567469,0.779,0.6649076517150396,0.3880597014925373,0.2623485554520037,0.6227615457115928,0.6276,0.346,0.4849215922798552,0.2733333333333333,33.0,0.08261727269707078,0.3772384542884073
Unknown_642336,TB,642336,2021,87,291,263,69,16,3,6,18,54,7,2,0.262,0.5,0.4436229205175602,0.739,0.37730870712401055,0.5164179104477612,0.2576887232059646,0.3508482563619227,0.7251,0.346,0.4849215922798552,0.20666666666666667,26.0,0.04802917299234911,0.6491517436380774
Unknown_624424,NYM,624424,2021,131,504,430,99,21,0,15,59,109,13,2,0.23,0.5451807228915663,0.38817005545286515,0.723,0.37994722955145116,0.4149253731343284,0.5149114631873253,0.4231856738925542,0.6409,0.346,0.4849215922798552,0.25333333333333335,28.0,0.025746224197748427,0.5768143261074459
Unknown_546318,PHI,546318,2021,131,516,474,122,28,2,14,30,82,6,5,0.257,0.4487951807228916,0.4436229205175602,0.72,0.38786279683377306,0.4417910447761193,0.23998136067101583,0.28793590951932146,0.7674,0.346,0.4849215922798552,0.26,30.0,0.04293006378731131,0.7120640904806785
Unknown_666969,TEX,666969,2021,157,641,598,148,28,2,33,33,197,5,5,0.247,0.3975903614457831,0.5415896487985215,0.757,0.5540897097625329,0.5194029850746269,0.20922646784715748,0.6376060320452404,0.6334,0.346,0.4849215922798552,0.2866666666666667,28.0,0.1054880754430788,0.36239396795475964
Unknown_570731,DET,570731,2021,164,696,642,177,31,1,22,40,139,6,8,0.276,0.48795180722891573,0.47319778188539746,0.75,0.3825857519788918,0.546268656716418,0.23718546132339235,0.38407163053722904,0.7342,0.346,0.4849215922798552,0.30000000000000004,30.0,0.05721644347414878,0.6159283694627711
Unknown_553902,MIN,553902,2021,78,238,230,57,11,0,10,3,13,4,1,0.248,0.3343373493975904,0.46580406654343814,0.695,0.445910290237467,0.27462686567164185,0.02795899347623486,0.04217719132893495,0.916,0.346,0.4849215922798552,0.19333333333333336,30.0,0.07386779909014406,0.9578228086710652
Unknown_501659,ATL,501659,2021,69,188,159,33,13,0,5,28,39,0,1,0.208,0.5,0.38817005545286515,0.708,0.4406332453825857,0.31940298507462683,0.66309412861137,0.4022148916116871,0.6436,0.346,0.4849215922798552,0.18000000000000002,32.0,0.01695382405070108,0.5977851083883128
Unknown_662139,AZ,662139,2021,95,321,290,72,17,2,11,30,69,0,0,0.248,0.4849397590361446,0.4805914972273569,0.753,0.46701846965699206,0.4656716417910447,0.4049394221808015,0.42012252591894444,0.6885,0.345,0.48210695617209487,0.21333333333333335,25.0,0.03450122898851062,0.5798774740810557
Unknown_543543,PHI,543543,2021,142,385,338,76,10,3,20,46,117,1,0,0.225,0.4849397590361446,0.5101663585951943,0.769,0.5699208443271768,0.4328358208955225,0.5260950605778192,0.6295947219604147,0.574,0.345,0.48210695617209487,0.22666666666666668,32.0,0.03921683302675769,0.37040527803958523
Unknown_592325,PIT,592325,2021,127,421,357,84,18,3,8,55,110,3,4,0.235,0.5451807228915663,0.3622920517560075,0.709,0.32981530343007914,0.5343283582089553,0.5778191985088537,0.5292177191328934,0.5962,0.345,0.48210695617209487,0.23333333333333334,29.0,0.028719744646015212,0.4707822808671065
Unknown_553869,COL,553869,2021,112,390,355,85,18,1,18,32,65,2,1,0.239,0.44277108433734935,0.5064695009242146,0.753,0.525065963060686,0.33134328358208953,0.35181733457595527,0.3063147973609802,0.7462,0.345,0.48210695617209487,0.22666666666666668,31.0,0.029294312672286223,0.6936852026390199
Unknown_641786,SEA,641786,2021,38,155,138,34,5,0,5,16,38,1,0,0.246,0.5150602409638555,0.40110905730129404,0.72,0.3588390501319261,0.5104477611940299,0.45013979496738116,0.4912818096135721,0.6452,0.345,0.48210695617209487,0.17333333333333334,26.0,0.03598199871564848,0.508718190386428
Unknown_676694,HOU,676694,2021,52,176,159,41,8,0,6,10,55,4,1,0.258,0.47590361445783136,0.45656192236598897,0.737,0.40897097625329815,0.6567164179104478,0.23392357875116498,0.6498586239396795,0.5966,0.344,0.4796944109368717,0.18000000000000002,25.0,0.09648331315695262,0.3501413760603205
Unknown_606992,DET,606992,2021,104,388,358,83,12,1,24,26,121,2,2,0.232,0.3855421686746987,0.5508317929759705,0.758,0.6094986807387862,0.4179104477611941,0.28145386766076425,0.648444863336475,0.616,0.344,0.4796944109368717,0.22666666666666668,29.0,0.08009815731221492,0.351555136663525
Unknown_592567,PIT,592567,2021,104,374,333,87,12,0,11,36,89,2,3,0.261,0.5301204819277109,0.4103512014787432,0.731,0.3324538258575198,0.5611940298507463,0.41798695246971107,0.47431668237511776,0.6604,0.344,0.4796944109368717,0.22000000000000003,29.0,0.03782995543235146,0.5256833176248823
Unknown_669221,ATH,669221,2021,124,467,410,91,26,0,19,42,118,12,3,0.222,0.45783132530120485,0.46210720887245854,0.735,0.5092348284960422,0.3791044776119403,0.38816402609506057,0.5089538171536285,0.6317,0.344,0.4796944109368717,0.24000000000000002,27.0,0.044400332961573516,0.49104618284637147
Unknown_605119,MIA,605119,2021,72,280,248,59,9,0,7,27,71,5,0,0.238,0.5030120481927711,0.3419593345656193,0.684,0.2955145118733509,0.5134328358208955,0.418452935694315,0.5110744580584354,0.6321,0.344,0.4796944109368717,0.2,28.0,0.04091255368160415,0.48892554194156457
Unknown_607054,MIL,607054,2021,101,314,268,67,13,1,6,40,71,4,2,0.25,0.5903614457831324,0.36783733826247694,0.727,0.30079155672823216,0.5432835820895523,0.5629077353215285,0.4462770970782281,0.6338,0.343,0.47687977482911137,0.20666666666666667,31.0,0.024344615229925932,0.5537229029217721
Unknown_665862,MIA,665862,2021,132,527,482,121,20,4,19,36,150,4,3,0.251,0.4487951807228916,0.467652495378928,0.734,0.4406332453825857,0.564179104477612,0.2875116495806151,0.5841187558906692,0.6357,0.343,0.47687977482911137,0.25333333333333335,23.0,0.07064660261628104,0.4158812441093309
Unknown_593643,KC,593643,2021,103,270,256,71,21,3,2,4,28,4,2,0.277,0.4186746987951807,0.42883548983364156,0.703,0.31662269129287596,0.5044776119402985,0.03821062441752097,0.15786993402450517,0.8519,0.343,0.47687977482911137,0.2,29.0,0.12561329378949185,0.8421300659754947
Unknown_405395,LAD,405395,2021,118,324,301,72,4,0,18,15,46,6,2,0.239,0.3885542168674698,0.4768946395563772,0.719,0.4854881266490765,0.27462686567164185,0.18499534016775396,0.24811498586239394,0.7932,0.342,0.474065138721351,0.20666666666666667,41.0,0.049356383800913485,0.7518850141376061
Unknown_596847,TB,596847,2021,85,312,265,61,14,0,12,45,89,2,0,0.23,0.5662650602409639,0.45286506469500937,0.765,0.47493403693931396,0.4925373134328358,0.6411929170549859,0.5857681432610744,0.5641,0.342,0.474065138721351,0.20666666666666667,30.0,0.028288820823313292,0.4142318567389256
Unknown_664913,ATH,664913,2021,110,317,291,63,14,1,22,23,93,1,2,0.216,0.3493975903614459,0.5988909426987061,0.773,0.7203166226912928,0.28656716417910455,0.3075489282385834,0.6048539114043355,0.6309,0.342,0.474065138721351,0.20666666666666667,29.0,0.06821577460419523,0.3951460885956646
Unknown_544725,CWS,544725,2021,133,506,446,116,23,4,6,42,107,4,5,0.26,0.5060240963855422,0.3622920517560075,0.696,0.26649076517150394,0.5701492537313434,0.3560111835973905,0.411875589066918,0.6798,0.341,0.4716525934861278,0.24000000000000002,30.0,0.039315479135095914,0.5881244109330819
Unknown_606132,COL,606132,2021,140,555,509,141,27,2,6,40,74,1,4,0.277,0.5150602409638555,0.36783733826247694,0.702,0.2295514511873351,0.5313432835820896,0.3052190121155638,0.2276154571159284,0.791,0.341,0.4716525934861278,0.25333333333333335,27.0,0.025778777944380132,0.7723845428840714
Unknown_572816,MIA,572816,2021,114,384,351,94,18,5,6,29,70,3,1,0.268,0.5120481927710844,0.41589648798521267,0.727,0.32189973614775724,0.5522388059701493,0.3210624417520969,0.34307257304429783,0.7344,0.341,0.4716525934861278,0.22000000000000003,32.0,0.03672913223611489,0.6569274269557022
Unknown_571718,CWS,571718,2021,75,287,249,57,12,1,8,35,60,1,1,0.229,0.5030120481927711,0.38447319778188555,0.707,0.37994722955145116,0.4029850746268657,0.537744641192917,0.40622054665409996,0.662,0.341,0.4716525934861278,0.2,31.0,0.02316797687887176,0.5937794533459
Unknown_592696,CLE,592696,2021,122,449,414,106,21,3,14,28,65,1,4,0.256,0.4337349397590361,0.4602587800369687,0.725,0.41688654353562005,0.40895522388059713,0.2600186393289841,0.2547125353440151,0.7862,0.34,0.4688379573783675,0.22666666666666668,30.0,0.03490861579567039,0.7452874646559848
Unknown_542340,NYM,542340,2021,143,510,458,114,18,2,18,47,134,3,0,0.249,0.496987951807229,0.44547134935304994,0.738,0.41424802110817943,0.5373134328358209,0.39888164026095063,0.532516493873704,0.6353,0.34,0.4688379573783675,0.24000000000000002,30.0,0.04514241925249413,0.4674835061262961
Unknown_602074,COL,602074,2021,114,346,314,88,12,2,2,23,61,2,1,0.28,0.5240963855421686,0.3253234750462108,0.683,0.16094986807387865,0.6179104477611942,0.27912395153774466,0.32893496701225267,0.7341,0.34,0.4688379573783675,0.20666666666666667,27.0,0.041307840299448256,0.6710650329877474
